name,city,statenam,state,censdist,year,sworn,civil,violent,property,elecyear,governor,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim
albuquerque,1,nm,31.0,85.0,1970,370.0,124.0,1440.0,18369.0,0.0,1.0,8.105667114,0.029606103999999998,0.077969968,245000.0,0.0,0.0,1.0,0.090886235,0.11183589699999999,0.11572474199999999,0.101486504,0.08953768,0.072414219,2.199998856,12.29999542,829.8969727000001,157.2164307,0.387999773,0.0
albuquerque,1,nm,31.0,85.0,1971,377.0,197.0,1789.0,21921.0,0.0,0.0,8.330863953,0.027403355,0.081479967,254666.625,0.0,0.0,1.0,0.08916801199999999,0.10695183300000001,0.11122453199999999,0.101117074,0.09154748900000001,0.075900078,2.229999542,12.18999481,834.5678711,172.8394775,0.404999971,1.0
albuquerque,1,nm,31.0,85.0,1972,389.0,155.0,2193.0,21281.0,0.0,0.0,8.846885681,0.060098886,0.074660003,251200.0,0.0,0.0,1.0,0.08755320300000001,0.1023615,0.106995046,0.100769877,0.09343642,0.079176307,2.259998322,12.0799942,846.8896483999999,179.4257813,0.41799998299999996,1.0
albuquerque,1,nm,31.0,85.0,1973,447.0,137.0,2263.0,20417.0,1.0,0.0,9.182426453,0.037226199999999994,0.073839962,262404.0,0.0,0.0,1.0,0.086032629,0.09803932900000001,0.10301250199999999,0.10044294599999999,0.09521502300000001,0.082261205,2.289999008,11.96999359,828.8286132999999,173.4233398,0.44399976700000005,1.0
albuquerque,1,nm,31.0,85.0,1974,486.0,161.0,1894.0,20800.0,0.0,1.0,9.10344696,-0.008638859,0.082719982,278100.0,0.0,0.0,1.0,0.084598362,0.09396231199999999,0.09925597900000001,0.10013455199999999,0.096892715,0.08517110300000001,2.319999695,11.85999298,778.9042969,160.2434082,0.49299979200000005,1.0
albuquerque,1,nm,31.0,85.0,1975,509.0,159.0,2383.0,22930.0,0.0,0.0,9.197021484,0.010226965,0.10017997,286238.0,0.0,0.0,1.0,0.083243191,0.09011030199999999,0.09570670099999999,0.09984314400000001,0.09847784,0.08792036800000001,2.349998474,11.75,842.0073242000001,144.9813232,0.53799963,1.0
albuquerque,1,nm,31.0,85.0,1976,496.0,184.0,2420.0,26006.0,0.0,0.0,9.497360229,0.032133818,0.09226995699999999,292265.0,0.0,0.0,1.0,0.081960797,0.086465061,0.09234798,0.09956741300000001,0.09997785099999999,0.09052205099999999,2.3799991609999998,11.63999939,871.7045898,145.86987299999998,0.568999767,1.0
albuquerque,1,nm,31.0,85.0,1977,491.0,214.0,2390.0,21565.0,1.0,0.0,9.846534729,0.036105394,0.077529967,292341.0,0.0,0.0,1.0,0.080745459,0.083010495,0.08916491300000001,0.09930610699999999,0.101399481,0.092987716,2.409999847,11.52999878,891.0888672,151.81518549999998,0.605999947,1.0
albuquerque,1,nm,31.0,85.0,1978,465.0,188.0,2434.0,20432.0,0.0,1.0,10.319015499999999,0.04686904,0.05675,291834.0,0.0,0.0,1.0,0.079592049,0.079731882,0.08614403,0.099058151,0.10274857300000001,0.095327735,2.439998627,11.41999817,904.9077148,144.1717529,0.65199995,1.0
albuquerque,1,nm,31.0,85.0,1979,472.0,250.0,2679.0,24662.0,0.0,0.0,10.27685547,-0.004093885,0.066419959,302120.0,0.0,0.0,1.0,0.07849597900000001,0.076616228,0.083273232,0.09882247400000001,0.104030669,0.097551465,2.469999313,11.30999756,911.8457030999999,161.1569824,0.7259998320000001,1.0
albuquerque,1,nm,31.0,85.0,1980,499.0,306.0,3008.0,26318.0,0.0,0.0,9.913833618,-0.035963535,0.074669957,328837.0,0.0,0.0,1.0,0.077453077,0.073651671,0.08054167,0.09859824199999999,0.105250657,0.09966737,2.5,11.19999695,862.8637695,155.33972169999998,0.8239998820000001,1.0
albuquerque,1,nm,31.0,85.0,1981,557.0,241.0,2985.0,27629.0,1.0,0.0,9.925186157,0.0011448860000000001,0.072669983,336840.0,0.0,0.0,1.0,0.077601969,0.073972404,0.079147458,0.095094025,0.10207212,0.098899186,2.5499992369999998,11.28999329,874.5874023,166.1165771,0.90899992,1.0
albuquerque,1,nm,31.0,85.0,1982,564.0,289.0,2659.0,26555.0,0.0,1.0,9.85181427,-0.00742054,0.09224999,344962.0,0.0,0.0,1.0,0.07774663,0.07428401700000001,0.077792764,0.09168928900000001,0.098983824,0.09815281599999999,2.599998474,11.37999725,879.5795898,167.2866211,0.9649996759999999,1.0
albuquerque,1,nm,31.0,85.0,1983,592.0,299.0,2954.0,26296.0,0.0,0.0,9.882530212,0.0031130309999999996,0.10182994599999999,355163.0,0.0,0.0,1.0,0.077887237,0.074586928,0.076476038,0.08837992,0.095982015,0.097427309,2.649999619,11.46999359,908.7705078,159.6972656,0.995999813,1.0
albuquerque,1,nm,31.0,85.0,1984,620.0,308.0,3615.0,27793.0,0.0,0.0,10.11391449,0.023144245,0.074829996,356366.0,0.0,0.0,1.0,0.07802397,0.07488143400000001,0.07519573,0.085161924,0.093063116,0.096721888,2.699998856,11.55999756,902.394043,162.6604004,1.0389995570000001,1.0
albuquerque,1,nm,31.0,85.0,1985,644.0,462.0,4105.0,29053.0,1.0,0.0,10.40612793,0.028482437000000003,0.088579953,357051.0,0.0,0.0,1.0,0.078156948,0.07516795400000001,0.07395023099999999,0.08203160799999999,0.09022373,0.09603565900000001,2.75,11.6499939,926.1630858999999,166.6452637,1.07599926,1.0
albuquerque,1,nm,31.0,85.0,1986,683.0,371.0,4292.0,31224.0,0.0,1.0,10.44660187,0.00388217,0.091419995,364196.0,0.0,0.0,1.0,0.078286409,0.075446784,0.07273823,0.078985393,0.087460577,0.095367908,2.7999992369999998,11.73999786,976.0361328,180.3813477,1.095999718,1.0
albuquerque,1,nm,31.0,85.0,1987,710.0,367.0,3845.0,33163.0,0.0,0.0,10.47952271,0.00314641,0.08791995,371756.0,0.0,0.0,1.0,0.078412414,0.075718224,0.07155835599999999,0.07601994299999999,0.084770739,0.09471780099999999,2.849998474,11.8299942,887.9311523,193.5913086,1.13599968,1.0
albuquerque,1,nm,31.0,85.0,1988,729.0,371.0,4275.0,34697.0,0.0,0.0,10.51902008,0.003761053,0.07824999099999999,378176.0,0.0,0.0,1.0,0.07853514,0.075982511,0.070409298,0.07313209799999999,0.082151294,0.09408474,2.899999619,11.91999817,881.1362305,207.12854,1.1829996109999998,1.0
albuquerque,1,nm,31.0,85.0,1989,760.0,389.0,4696.0,33648.0,1.0,0.0,10.64192963,0.011617421999999999,0.066079974,384801.0,0.0,0.0,1.0,0.07865464700000001,0.076240003,0.069289982,0.070318878,0.0795995,0.09346801,2.949998856,12.00999451,916.9350586000002,209.6773682,1.239999771,1.0
albuquerque,1,nm,31.0,85.0,1990,793.0,390.0,5121.0,33600.0,0.0,1.0,10.886291499999999,0.022701979,0.062749982,384736.0,0.0,0.0,1.0,0.078771114,0.07649093900000001,0.068199217,0.067577362,0.077112794,0.092867017,3.0,12.09999847,943.3813477,231.8286133,1.306999207,1.0
atlanta,2,ga,10.0,58.0,1970,950.0,159.0,3874.0,36218.0,0.0,1.0,8.703605652,0.01457715,0.040779978,495000.0,0.0,0.0,1.0,0.093136966,0.10256254699999999,0.102680385,0.09030926199999999,0.08913105699999999,0.083240032,51.5,21.29998779,585.0512695,141.7525635,0.38800001100000003,1.0
atlanta,2,ga,10.0,58.0,1971,1166.0,171.0,4640.0,36061.0,0.0,0.0,8.940734863,0.026880741,0.038809985,480333.25,0.0,0.0,1.0,0.09058362199999999,0.09978652,0.100578308,0.090302467,0.08960247,0.085003853,53.00997925,21.36000061,604.9379882999999,180.2468262,0.404999971,1.0
atlanta,2,ga,10.0,58.0,1972,1243.0,222.0,5728.0,36631.0,0.0,0.0,9.583724976000001,0.069448471,0.040519982999999996,497600.0,0.0,0.0,1.0,0.088159919,0.097151518,0.09858304300000001,0.09029603,0.09004998199999999,0.086678147,54.51998901,21.41999817,614.8325195,203.3492432,0.41799998299999996,1.0
atlanta,2,ga,10.0,58.0,1973,1458.0,199.0,7521.0,37537.0,1.0,0.0,10.04279327,0.046788215999999994,0.039519995,499000.0,0.0,0.0,1.0,0.08585637800000001,0.09464705,0.09668654199999999,0.090289891,0.090475261,0.088269413,56.02999878,21.47999573,599.0991211,234.2342529,0.44399976700000005,1.0
atlanta,2,ga,10.0,58.0,1974,1586.0,308.0,8414.0,40236.0,0.0,1.0,9.809326172,-0.023520947,0.054529995,490767.0,0.0,0.0,1.0,0.08366411900000001,0.09226363900000001,0.094881773,0.09028405,0.090880036,0.089783788,57.53997803,21.53999329,590.2636719,180.5273438,0.49299979200000005,1.0
atlanta,2,ga,10.0,58.0,1975,1415.0,453.0,8033.0,40851.0,0.0,0.0,9.531593323,-0.028721808999999997,0.085899949,490584.0,0.0,0.0,1.0,0.08157539400000001,0.089992702,0.093162179,0.090278447,0.091265678,0.091226697,59.04998779,21.59999084,617.1000977000001,189.59106450000002,0.53799963,0.0
atlanta,2,ga,10.0,58.0,1976,1251.0,335.0,7529.0,41978.0,0.0,0.0,9.93145752,0.04109478,0.081139982,457300.0,0.0,0.0,1.0,0.07958293,0.08782649,0.091521859,0.09027314199999999,0.091633558,0.09260308699999999,60.55999756,21.6599884,623.9013672,173.98937990000002,0.568999767,0.0
atlanta,2,ga,10.0,58.0,1977,1225.0,328.0,7595.0,38002.0,1.0,0.0,10.15346527,0.02210784,0.069059968,440300.0,0.0,0.0,1.0,0.07768029,0.08575791099999999,0.089955509,0.090268075,0.09198486800000001,0.09391742900000001,62.06997681,21.71998596,608.9106445,168.3167725,0.605999947,0.0
atlanta,2,ga,10.0,58.0,1978,1118.0,261.0,8845.0,45025.0,0.0,1.0,10.57361603,0.040547132,0.05666998,456000.0,0.0,0.0,1.0,0.075861514,0.08378052700000001,0.08845818,0.09026324699999999,0.09232062099999999,0.095173836,63.57998657,21.77999878,595.0917969,171.77905269999997,0.65199995,0.0
atlanta,2,ga,10.0,58.0,1979,1116.0,331.0,10715.0,48009.0,0.0,0.0,10.48209381,-0.008693695,0.05091998,423103.0,0.0,0.0,1.0,0.074121177,0.08188843700000001,0.087025464,0.09025859800000001,0.09264195,0.096376061,65.08996582,21.83999634,640.4956055,163.9117432,0.7259998320000001,1.0
atlanta,2,ga,10.0,58.0,1980,1223.0,337.0,11075.0,48319.0,0.0,0.0,10.13106537,-0.03406167,0.063999951,422474.0,0.0,0.0,1.0,0.072454333,0.080076218,0.08565318599999999,0.09025418800000001,0.09294974800000001,0.097527504,66.59997559,21.8999939,577.6699219,156.5533447,0.8239998820000001,1.0
atlanta,2,ga,10.0,58.0,1981,1294.0,352.0,10579.0,49990.0,1.0,0.0,10.23577881,0.010283232,0.063999951,435626.0,0.0,0.0,1.0,0.073296845,0.079107821,0.083352447,0.08780634400000001,0.091301501,0.09801721599999999,66.64996338,22.04998779,584.1582031,180.4179688,0.90899992,1.0
atlanta,2,ga,10.0,58.0,1982,1340.0,283.0,10486.0,46478.0,0.0,1.0,10.22098541,-0.001446486,0.078170002,441103.0,0.0,0.0,1.0,0.074087918,0.078198612,0.081192136,0.08550792900000001,0.089753866,0.09847700599999999,66.69995117,22.19999695,566.9702147999999,170.2376709,0.9649996759999999,1.0
atlanta,2,ga,10.0,58.0,1983,1315.0,288.0,9326.0,39087.0,0.0,0.0,10.71198273,0.046919823,0.074919999,448635.0,0.0,0.0,1.0,0.074832201,0.077343225,0.079159856,0.083345652,0.08829790400000001,0.09890961599999999,66.75,22.34999084,581.6499022999999,179.06347659999997,0.995999813,0.0
atlanta,2,ga,10.0,58.0,1984,1276.0,287.0,10525.0,38107.0,0.0,0.0,11.3445282,0.057372332000000005,0.060249984000000006,442951.0,0.0,0.0,1.0,0.07553356900000001,0.076537073,0.077244461,0.081307828,0.086925745,0.09931725300000001,66.79998779,22.5,589.0048828,170.5924072,1.0389995570000001,0.0
atlanta,2,ga,10.0,58.0,1985,1278.0,289.0,11610.0,45895.0,1.0,0.0,11.72490692,0.032979727,0.065419972,436214.0,0.0,0.0,1.0,0.07619577599999999,0.075776041,0.075436234,0.07938391,0.08563029800000001,0.09970212,66.84997559,22.6499939,631.7089844,160.64880369999997,1.07599926,0.0
atlanta,2,ga,10.0,58.0,1986,1326.0,305.0,13162.0,49906.0,0.0,1.0,12.31894684,0.049423456,0.059249997,445617.0,0.0,0.0,1.0,0.076821923,0.07505637400000001,0.07372635599999999,0.07756471599999999,0.08440536300000001,0.100066066,66.89996338,22.79998779,695.1469727000001,174.6464844,1.095999718,0.0
atlanta,2,ga,10.0,58.0,1987,1346.0,304.0,12893.0,53998.0,0.0,0.0,12.59436798,0.022110939,0.054749995,429953.0,0.0,0.0,1.0,0.07741493,0.074374795,0.072107017,0.075841844,0.083245277,0.100410759,66.94995117,22.94999695,738.65625,184.1693115,1.13599968,1.0
atlanta,2,ga,10.0,58.0,1988,1395.0,309.0,15911.0,62176.0,0.0,0.0,12.91123962,0.024848461000000002,0.057999998,444995.0,0.0,0.0,1.0,0.0779773,0.073728442,0.070571303,0.074207902,0.082145095,0.100737631,67.0,23.09999084,770.2319336,220.8282471,1.1829996109999998,1.0
atlanta,2,ga,10.0,58.0,1989,1518.0,331.0,16852.0,71389.0,1.0,0.0,12.94918823,0.002935171,0.055329977999999995,426482.0,0.0,0.0,1.0,0.078511417,0.073114574,0.069112778,0.072656155,0.081100225,0.101048052,67.04998779,23.25,784.6772461,236.2902832,1.239999771,1.0
atlanta,2,ga,10.0,58.0,1990,1569.0,364.0,16097.0,59696.0,0.0,1.0,12.96424866,0.001162052,0.054499984,394017.0,0.0,0.0,1.0,0.079019308,0.072530866,0.067725837,0.071180522,0.08010661599999999,0.101343274,67.09997559,23.3999939,826.3193359,254.78186040000003,1.306999207,1.0
austin,3,tx,43.0,74.0,1970,326.0,103.0,1244.0,14022.0,1.0,1.0,9.353088378999999,0.020182848,0.044330000999999994,254000.0,0.0,1.0,0.0,0.083745182,0.089785814,0.09198242400000001,0.110378861,0.142229438,0.077704549,11.69999695,11.79999542,561.8554687999999,123.7113037,0.38800001100000003,0.0
austin,3,tx,43.0,74.0,1971,314.0,100.0,1584.0,15691.0,0.0,0.0,9.446907043,0.009980916999999999,0.049669980999999995,266333.25,0.0,1.0,0.0,0.08226388700000001,0.087213814,0.089099526,0.108980656,0.142501593,0.083023369,11.75,11.62999725,609.8764647999999,145.6789551,0.404999971,0.0
austin,3,tx,43.0,74.0,1972,453.0,149.0,1351.0,14361.0,0.0,1.0,9.947364807000001,0.051620007,0.045169979000000006,273933.0,0.0,1.0,0.0,0.080913246,0.084868789,0.086471021,0.10770577199999999,0.142749786,0.08787298199999999,11.79999542,11.45999908,633.9711914,153.1099854,0.41799998299999996,0.0
austin,3,tx,43.0,74.0,1973,446.0,145.0,1403.0,15153.0,1.0,0.0,10.479728699999999,0.052134991,0.038829982,287000.0,0.0,1.0,0.0,0.079676747,0.082721889,0.084064603,0.106538594,0.142976999,0.09231281300000001,11.84999847,11.28999329,646.3959961,150.9008789,0.444000006,0.0
austin,3,tx,43.0,74.0,1974,462.0,176.0,1089.0,18071.0,0.0,1.0,10.45233154,-0.002617836,0.042919993,287061.0,0.0,1.0,0.0,0.078540504,0.080749035,0.08185327099999999,0.10546606800000001,0.143185735,0.096392751,11.8999939,11.11999512,636.9165039,135.9025879,0.49299979200000005,0.0
austin,3,tx,43.0,74.0,1975,446.0,193.0,1215.0,20956.0,0.0,0.0,10.60408783,0.014414548999999999,0.055749982999999996,300400.0,0.0,1.0,0.0,0.077492774,0.078929901,0.079814255,0.10447710800000001,0.143378258,0.100154757,11.94999695,10.94999695,674.7211914,135.6876221,0.53799963,0.0
austin,3,tx,43.0,74.0,1976,444.0,186.0,1202.0,22896.0,1.0,0.0,11.09313965,0.045087814000000004,0.057419986,284908.0,0.0,1.0,0.0,0.076523662,0.077247143,0.077928126,0.103562295,0.143556237,0.103634655,12.0,10.77999878,750.4389647999999,152.8997803,0.568999767,0.0
austin,3,tx,43.0,74.0,1977,442.0,236.0,1260.0,22276.0,0.0,0.0,11.49339294,0.035445452,0.053579985999999996,321900.0,0.0,1.0,0.0,0.075624526,0.07568609700000001,0.076178312,0.102713585,0.143721461,0.10686302199999999,12.04999542,10.60999298,719.4716797,155.1154785,0.605999947,0.0
austin,3,tx,43.0,74.0,1978,460.0,196.0,1413.0,23306.0,0.0,1.0,12.08435059,0.050138712,0.04817,331557.0,0.0,1.0,0.0,0.074788153,0.07423389,0.07455062900000001,0.10192412099999999,0.143875122,0.10986614199999999,12.09999847,10.43999481,763.8032227000001,141.10424799999998,0.65199995,0.0
austin,3,tx,43.0,74.0,1979,519.0,211.0,1495.0,25742.0,1.0,0.0,12.16803741,0.006901503000000001,0.042169988,337727.0,0.0,1.0,0.0,0.074008167,0.072879553,0.073032618,0.101187825,0.14401841199999998,0.112666845,12.1499939,10.26999664,713.4985352000001,144.6280518,0.7259998320000001,0.0
austin,3,tx,43.0,74.0,1980,542.0,202.0,1723.0,28343.0,0.0,0.0,11.89076996,-0.02305007,0.052249998,343425.0,0.0,1.0,0.0,0.073279023,0.07161361,0.07161361,0.10049963,0.144152403,0.11528492,12.19999695,10.09999847,702.6694336,127.42712399999999,0.8239998820000001,0.0
austin,3,tx,43.0,74.0,1981,578.0,204.0,1545.0,29322.0,0.0,0.0,12.23790741,0.028775215,0.052919984,357607.0,0.0,1.0,0.0,0.074094355,0.071935415,0.070502043,0.09764635599999999,0.139535189,0.114194155,12.21999359,10.18999481,675.4672852000001,134.2133789,0.90899992,0.0
austin,3,tx,43.0,74.0,1982,602.0,225.0,1532.0,30279.0,1.0,1.0,12.11038208,-0.010475159,0.068499982,370331.0,0.0,1.0,0.0,0.07484144,0.07223027900000001,0.06948351900000001,0.095032036,0.135304689,0.11319470400000001,12.23999786,10.27999878,674.0195312999999,113.1566162,0.9649996759999999,0.0
austin,3,tx,43.0,74.0,1983,590.0,242.0,1534.0,28278.0,0.0,0.0,11.99247742,-0.009783505999999999,0.07991999400000001,381091.0,0.0,1.0,0.0,0.075528502,0.07250148099999999,0.068546832,0.092627764,0.131414056,0.1122756,12.25999451,10.36999512,751.3613281,125.56549070000001,0.995999813,0.0
austin,3,tx,43.0,74.0,1984,625.0,262.0,1648.0,30173.0,0.0,0.0,12.30430603,0.025670052000000002,0.059329987,385237.0,0.0,1.0,0.0,0.076162457,0.072751701,0.067682564,0.09040927900000001,0.127823949,0.11142748599999999,12.27999878,10.45999908,762.4765625,126.48083500000001,1.0389995570000001,0.0
austin,3,tx,43.0,74.0,1985,681.0,338.0,2363.0,36681.0,1.0,0.0,12.52874756,0.01807642,0.070079982,406469.0,0.0,1.0,0.0,0.076749265,0.072983325,0.066882551,0.08835578,0.12450099,0.11064243300000001,12.29999542,10.54999542,800.5,126.31414790000001,1.07599926,0.0
austin,3,tx,43.0,74.0,1986,747.0,319.0,2667.0,43189.0,0.0,1.0,12.31320953,-0.017353535,0.08882999400000001,414220.0,0.0,1.0,0.0,0.077293992,0.073198318,0.066139936,0.086449564,0.12141633,0.109913707,12.31999969,10.63999939,845.2905273,128.27319340000003,1.095999718,0.0
austin,3,tx,43.0,74.0,1987,761.0,324.0,2313.0,42025.0,0.0,0.0,12.09947205,-0.017510414,0.084419966,469542.0,0.0,1.0,0.0,0.077800989,0.07339847099999999,0.065448701,0.08467531199999999,0.118545175,0.109235406,12.33999634,10.72999573,826.5556641,139.82299799999998,1.13599968,0.0
austin,3,tx,43.0,74.0,1988,787.0,280.0,2508.0,48165.0,1.0,0.0,12.33473969,0.019257784,0.073080003,467423.0,0.0,1.0,0.0,0.078274012,0.073585212,0.06480372,0.083019793,0.115866184,0.108602524,12.35999298,10.81999969,832.4536132999999,151.8984375,1.1829996109999998,0.0
austin,3,tx,43.0,74.0,1989,756.0,272.0,2605.0,47423.0,0.0,0.0,12.51209259,0.014276028,0.067249954,468907.0,0.0,1.0,0.0,0.078716516,0.073759854,0.064200521,0.081471503,0.11336064300000001,0.10801065,12.37999725,10.90999603,847.5805663999998,159.6773682,1.239999771,0.0
austin,3,tx,43.0,74.0,1990,768.0,293.0,3326.0,51217.0,0.0,1.0,12.82217407,0.024480104,0.061669975999999994,465622.0,0.0,1.0,0.0,0.07913118599999999,0.073923528,0.06363517,0.080020308,0.11101228,0.10745585,12.3999939,11.0,873.7563477,193.57299799999998,1.306999207,0.0
baltimore,4,md,20.0,52.0,1970,,,18910.0,62692.0,0.0,1.0,11.53350067,0.019272566,0.033069997999999996,906000.0,0.0,0.0,1.0,0.083272159,0.09943085900000001,0.10395908400000001,0.09077948300000001,0.081870735,0.069687366,46.3999939,21.59999084,737.1132812999999,139.1751709,0.38800001100000003,0.0
baltimore,4,md,20.0,52.0,1971,3424.0,464.0,16896.0,59854.0,1.0,0.0,11.74567413,0.018229246,0.041349977,896666.5,0.0,0.0,1.0,0.081226468,0.096028984,0.10166347,0.091184139,0.083106518,0.071593642,47.23999023,21.62998962,800.0,177.77771,0.404999971,0.0
baltimore,4,md,20.0,52.0,1972,3524.0,558.0,16744.0,53140.0,0.0,0.0,12.31100464,0.047008037999999995,0.045439988,895683.0,0.0,0.0,1.0,0.079200983,0.092660725,0.099390626,0.09158468199999999,0.08433002199999999,0.073481083,48.07998657,21.6599884,815.7890625,203.3492432,0.41799998299999996,0.0
baltimore,4,md,20.0,52.0,1973,3571.0,628.0,15806.0,49643.0,0.0,0.0,12.81981659,0.040498734,0.038969994,892600.0,0.0,0.0,1.0,0.077195525,0.089325666,0.097140133,0.091981351,0.085541546,0.075349927,48.91998291,21.68998718,844.5942382999999,222.97290040000001,0.444000006,0.0
baltimore,4,md,20.0,52.0,1974,3527.0,623.0,17366.0,58869.0,0.0,1.0,12.62068939,-0.015654802,0.046869993,885634.0,0.0,0.0,1.0,0.075209677,0.086023331,0.094911635,0.09237414599999999,0.086741149,0.077200413,49.75997925,21.71998596,803.2451172,212.98168950000002,0.49299979200000005,0.0
baltimore,4,md,20.0,52.0,1975,3377.0,570.0,16086.0,54325.0,1.0,0.0,12.41077423,-0.016772032,0.066919982,864100.0,0.0,0.0,1.0,0.073243201,0.082753181,0.092704952,0.09276306599999999,0.08792901,0.079032898,50.59997559,21.75,910.7802733999999,206.3197021,0.53799963,1.0
baltimore,4,md,20.0,52.0,1976,3455.0,556.0,14191.0,53368.0,0.0,0.0,12.83128357,0.033320904,0.067369998,860974.0,0.0,0.0,1.0,0.071295798,0.079514742,0.090519667,0.093148232,0.08910542699999999,0.080847561,51.43997192,21.77999878,908.6113280999999,217.9261475,0.568999767,1.0
baltimore,4,md,20.0,52.0,1977,3410.0,601.0,14283.0,53004.0,0.0,0.0,13.03465271,0.015725136,0.060609996,827494.0,0.0,0.0,1.0,0.06936723,0.076307595,0.088355482,0.09352970099999999,0.0902704,0.082644701,52.27999878,21.80999756,938.9438477,234.3233643,0.605999947,1.0
baltimore,4,md,20.0,52.0,1978,3337.0,575.0,14659.0,54804.0,0.0,1.0,13.41717529,0.028924465,0.05624997599999999,781730.0,0.0,0.0,1.0,0.06745719900000001,0.073131323,0.086212099,0.093907475,0.091424227,0.084424615,53.11999512,21.83999634,891.1040038999998,222.3925781,0.65199995,1.0
baltimore,4,md,20.0,52.0,1979,3171.0,555.0,15523.0,58221.0,1.0,0.0,13.30991364,-0.0080266,0.059079975,790901.0,0.0,0.0,1.0,0.065565407,0.06998539,0.08408922,0.094281614,0.092567027,0.08618742199999999,53.95999146,21.86999512,844.3525391000001,216.253418,0.7259998320000001,0.0
baltimore,4,md,20.0,52.0,1980,3171.0,555.0,16571.0,60133.0,0.0,0.0,13.0946579,-0.016304731,0.064749956,784554.0,0.0,0.0,1.0,0.06369161599999999,0.066869438,0.081986547,0.094652236,0.093698919,0.087933481,54.79998779,21.8999939,774.2714844,217.2329102,0.8239998820000001,0.0
baltimore,4,md,20.0,52.0,1981,3032.0,559.0,17737.0,59826.0,0.0,0.0,13.13772583,0.003283501,0.072420001,797429.0,0.0,0.0,1.0,0.0650419,0.067121565,0.079721272,0.09139359,0.091816723,0.08842033099999999,55.23999023,22.16999817,756.8754882999999,234.3233643,0.90899992,0.0
baltimore,4,md,20.0,52.0,1982,3056.0,525.0,16683.0,56223.0,0.0,1.0,13.18553162,0.003632307,0.084419966,798175.0,0.0,0.0,1.0,0.066369653,0.06736958,0.077493727,0.08818930400000001,0.08996594,0.088899076,55.67999268,22.43998718,741.6816406,219.1827393,0.9649996759999999,0.0
baltimore,4,md,20.0,52.0,1983,3056.0,530.0,16132.0,52535.0,1.0,0.0,13.68539429,0.037209272,0.069169998,805527.0,0.0,0.0,1.0,0.067675412,0.06761342299999999,0.075303137,0.085038066,0.08814579199999999,0.089369893,56.11999512,22.70999146,769.4106445,235.30529790000003,0.995999813,1.0
baltimore,4,md,20.0,52.0,1984,3031.0,510.0,15581.0,49782.0,0.0,0.0,14.27735138,0.042345285,0.05399999,788604.0,0.0,0.0,1.0,0.06895971299999999,0.067853272,0.073148429,0.081938565,0.086355567,0.08983296199999999,56.55999756,22.97999573,780.5493164,237.6835938,1.0389995570000001,1.0
baltimore,4,md,20.0,52.0,1985,2965.0,520.0,15498.0,50623.0,0.0,0.0,14.83862305,0.03855896,0.045999974000000006,771097.0,0.0,0.0,1.0,0.070223153,0.068089247,0.071028829,0.07888948900000001,0.084594429,0.09028846,57.0,23.25,756.9492187999999,257.2526855,1.07599926,1.0
baltimore,4,md,20.0,52.0,1986,2976.0,517.0,15229.0,51044.0,0.0,1.0,15.46569061,0.041390419,0.044669985999999995,783542.0,0.0,0.0,1.0,0.071466208,0.068321407,0.068943441,0.075889647,0.082861722,0.090736687,57.43997192,23.51998901,795.265625,265.7697754,1.095999718,1.0
baltimore,4,md,20.0,52.0,1987,2929.0,543.0,14295.0,51258.0,1.0,0.0,16.03430176,0.036105871,0.042499989,764893.0,0.0,0.0,1.0,0.072689295,0.068549812,0.066891491,0.072937846,0.08115679,0.09117764199999999,57.87997437,23.78999329,823.2387695,272.6020508,1.13599968,0.0
baltimore,4,md,20.0,52.0,1988,2993.0,553.0,14721.0,55300.0,0.0,0.0,16.56297302,0.03243947,0.044579983,763880.0,0.0,0.0,1.0,0.073893011,0.068774641,0.064872086,0.07003295400000001,0.079478979,0.09161168300000001,58.31997681,24.05999756,842.9326172,283.4140625,1.1829996109999998,0.0
baltimore,4,md,20.0,52.0,1989,2915.0,540.0,15618.0,55755.0,0.0,0.0,16.86451721,0.018042088,0.036829978,763138.0,0.0,0.0,1.0,0.075077653,0.068995893,0.062884569,0.067173898,0.077827573,0.09203881,58.75997925,24.32998657,859.6772461000002,288.7094727,1.239999771,0.0
baltimore,4,md,20.0,52.0,1990,2839.0,551.0,17942.0,60047.0,0.0,1.0,16.73017883,-0.007997513000000001,0.046579987,736014.0,0.0,0.0,1.0,0.076243877,0.069213688,0.060928135999999994,0.06435954599999999,0.076202035,0.092459261,59.19998169,24.59999084,907.4213867000001,304.5141602,1.306999207,0.0
boston,5,ma,21.0,14.0,1970,2798.0,301.0,5415.0,37793.0,0.0,1.0,11.63401794,0.008393049,0.045919985,641000.0,0.0,0.0,1.0,0.08313369799999999,0.095567405,0.097612798,0.089888811,0.08415639400000001,0.068277836,16.29998779,22.5,551.5463867000001,342.78344730000003,0.387999773,0.0
boston,5,ma,21.0,14.0,1971,2720.0,371.0,6993.0,40923.0,0.0,0.0,11.7753067,0.012071133000000001,0.066499949,633333.0,0.0,0.0,1.0,0.080560327,0.092351139,0.095889747,0.090389192,0.085627019,0.070378423,16.9099884,21.86999512,632.0986328,375.3085938,0.404999971,0.0
